,price_eur_per_kwh
2024-06-23 10:00:00+02:00,0.15628129953949205
2024-06-23 11:00:00+02:00,0.1534202702412084
2024-06-23 12:00:00+02:00,0.1606042424726612
2024-06-23 13:00:00+02:00,0.16340735551295313
2024-06-23 14:00:00+02:00,0.16841240616841582
2024-06-23 15:00:00+02:00,0.16341225912642626
2024-06-23 16:00:00+02:00,0.2740300976358538
2024-06-23 17:00:00+02:00,0.2638705864738842
2024-06-23 18:00:00+02:00,0.2698873391126622
2024-06-23 19:00:00+02:00,0.2706210565965225
2024-06-23 20:00:00+02:00,0.27431123092309956
2024-06-23 21:00:00+02:00,0.1985803033671551
2024-06-23 22:00:00+02:00,0.20202039479059938
2024-06-23 23:00:00+02:00,0.19547900376111435
2024-06-24 00:00:00+02:00,0.1417897745310658
2024-06-24 01:00:00+02:00,0.14207433200627212
2024-06-24 02:00:00+02:00,0.13375112137706677
2024-06-24 03:00:00+02:00,0.14087769314283824
2024-06-24 04:00:00+02:00,0.13839818736524298
2024-06-24 05:00:00+02:00,0.13047956025691984
2024-06-24 06:00:00+02:00,0.184792033400707
2024-06-24 07:00:00+02:00,0.1781907065984785
2024-06-24 08:00:00+02:00,0.17573804970937068
2024-06-24 09:00:00+02:00,0.17811341628153093
2024-06-24 10:00:00+02:00,0.1806910015157416
2024-06-24 11:00:00+02:00,0.1875395474217357
2024-06-24 12:00:00+02:00,0.17917033398496898
2024-06-24 13:00:00+02:00,0.18236203748479254
2024-06-24 14:00:00+02:00,0.1868678968844888
2024-06-24 15:00:00+02:00,0.18266775265636895
2024-06-24 16:00:00+02:00,0.30534282078709396
2024-06-24 17:00:00+02:00,0.2976174507052452
2024-06-24 18:00:00+02:00,0.3038552466323699
2024-06-24 19:00:00+02:00,0.2997101199996515
2024-06-24 20:00:00+02:00,0.3053720561874459
2024-06-24 21:00:00+02:00,0.2149822021400393
2024-06-24 22:00:00+02:00,0.21610221123378628
2024-06-24 23:00:00+02:00,0.22634365786352692
2024-06-25 00:00:00+02:00,0.13901958013715315
2024-06-25 01:00:00+02:00,0.13820519676647766
2024-06-25 02:00:00+02:00,0.14038786209675122
2024-06-25 03:00:00+02:00,0.1365525127132357
2024-06-25 04:00:00+02:00,0.1466597068426528
2024-06-25 05:00:00+02:00,0.13375418674162048
2024-06-25 06:00:00+02:00,0.17924701000819798
2024-06-25 07:00:00+02:00,0.18173476392851182
2024-06-25 08:00:00+02:00,0.1794777646546672
2024-06-25 09:00:00+02:00,0.1759885622731606
2024-06-25 10:00:00+02:00,0.17565805401623738
2024-06-25 11:00:00+02:00,0.18212697212910411
2024-06-25 12:00:00+02:00,0.1748475977491665
2024-06-25 13:00:00+02:00,0.1832312135285752
2024-06-25 14:00:00+02:00,0.17237925818177352
2024-06-25 15:00:00+02:00,0.17722508451641658
2024-06-25 16:00:00+02:00,0.3001815301118487
2024-06-25 17:00:00+02:00,0.2937392402827769
2024-06-25 18:00:00+02:00,0.303260054317633
2024-06-25 19:00:00+02:00,0.2999073059334525
2024-06-25 20:00:00+02:00,0.29481963159205227
2024-06-25 21:00:00+02:00,0.212405558851248
2024-06-25 22:00:00+02:00,0.2121720531431368
2024-06-25 23:00:00+02:00,0.22025516972565165
2024-06-26 00:00:00+02:00,0.13421584946466733
2024-06-26 01:00:00+02:00,0.13317560199633777
2024-06-26 02:00:00+02:00,0.13884387032253895
2024-06-26 03:00:00+02:00,0.15138750262426517
2024-06-26 04:00:00+02:00,0.1413877018061673
2024-06-26 05:00:00+02:00,0.14381459416750303
2024-06-26 06:00:00+02:00,0.18106359173134318
2024-06-26 07:00:00+02:00,0.18391491083054293
2024-06-26 08:00:00+02:00,0.17328455674767523
2024-06-26 09:00:00+02:00,0.17784744014903706
2024-06-26 10:00:00+02:00,0.18130675422805018
2024-06-26 11:00:00+02:00,0.17991041591972512
2024-06-26 12:00:00+02:00,0.17904003389943954
2024-06-26 13:00:00+02:00,0.1766706196012853
2024-06-26 14:00:00+02:00,0.17870808448647899
2024-06-26 15:00:00+02:00,0.17612901088054334
2024-06-26 16:00:00+02:00,0.2878908349257011
2024-06-26 17:00:00+02:00,0.29402745779147205
2024-06-26 18:00:00+02:00,0.3023782646943722
2024-06-26 19:00:00+02:00,0.3077853897783581
2024-06-26 20:00:00+02:00,0.30906790085661845
2024-06-26 21:00:00+02:00,0.22048375871844353
2024-06-26 22:00:00+02:00,0.22446691811722067
2024-06-26 23:00:00+02:00,0.2245398895535536
2024-06-27 00:00:00+02:00,0.13653870408065963
2024-06-27 01:00:00+02:00,0.131510300847697
2024-06-27 02:00:00+02:00,0.14015443659677407
2024-06-27 03:00:00+02:00,0.13118899501379733
2024-06-27 04:00:00+02:00,0.13840035193522587
2024-06-27 05:00:00+02:00,0.14304058543394685
2024-06-27 06:00:00+02:00,0.1728996525595
2024-06-27 07:00:00+02:00,0.18016147691965817
2024-06-27 08:00:00+02:00,0.18620009057654532
2024-06-27 09:00:00+02:00,0.1818075623701048
2024-06-27 10:00:00+02:00,0.18261160850374838
2024-06-27 11:00:00+02:00,0.1845337020690837
2024-06-27 12:00:00+02:00,0.18866481536065588
2024-06-27 13:00:00+02:00,0.18075711540861591
2024-06-27 14:00:00+02:00,0.18614750430716562
2024-06-27 15:00:00+02:00,0.17967915391831288
2024-06-27 16:00:00+02:00,0.2972691559228326
2024-06-27 17:00:00+02:00,0.30157410484808783
2024-06-27 18:00:00+02:00,0.29697093576004163
2024-06-27 19:00:00+02:00,0.29713435392116716
2024-06-27 20:00:00+02:00,0.29696129684778877
2024-06-27 21:00:00+02:00,0.20852287902233416
2024-06-27 22:00:00+02:00,0.220527497388303
2024-06-27 23:00:00+02:00,0.21368082320702267
2024-06-28 00:00:00+02:00,0.13946365439665862
2024-06-28 01:00:00+02:00,0.14724984390242415
2024-06-28 02:00:00+02:00,0.13739499838446356
2024-06-28 03:00:00+02:00,0.13728995420776263
2024-06-28 04:00:00+02:00,0.14681954692250898
2024-06-28 05:00:00+02:00,0.1427315288273215
2024-06-28 06:00:00+02:00,0.1848826354867632
2024-06-28 07:00:00+02:00,0.17822354383006503
2024-06-28 08:00:00+02:00,0.18374041606435462
2024-06-28 09:00:00+02:00,0.17656915705421597
2024-06-28 10:00:00+02:00,0.1766199913718905
2024-06-28 11:00:00+02:00,0.18298122139102532
2024-06-28 12:00:00+02:00,0.17700813414363636
2024-06-28 13:00:00+02:00,0.18383559271621977
2024-06-28 14:00:00+02:00,0.1919584226771465
2024-06-28 15:00:00+02:00,0.17156923731526358
2024-06-28 16:00:00+02:00,0.29623897811939376
2024-06-28 17:00:00+02:00,0.30560073090921336
2024-06-28 18:00:00+02:00,0.29927460915253384
2024-06-28 19:00:00+02:00,0.30580544924896286
2024-06-28 20:00:00+02:00,0.29494967863433547
2024-06-28 21:00:00+02:00,0.22165672088903984
2024-06-28 22:00:00+02:00,0.2192472184108858
2024-06-28 23:00:00+02:00,0.2207018536143667
2024-06-29 00:00:00+02:00,0.12765558009527683
2024-06-29 01:00:00+02:00,0.11989996818672025
2024-06-29 02:00:00+02:00,0.12062931257320356
2024-06-29 03:00:00+02:00,0.13299622003447714
2024-06-29 04:00:00+02:00,0.1274660685579048
2024-06-29 05:00:00+02:00,0.12653173166476317
2024-06-29 06:00:00+02:00,0.16177962638693225
2024-06-29 07:00:00+02:00,0.1637827124935306
2024-06-29 08:00:00+02:00,0.15622031630297278
2024-06-29 09:00:00+02:00,0.15700486334052302
2024-06-29 10:00:00+02:00,0.16852254123603216
2024-06-29 11:00:00+02:00,0.16275637610923582
2024-06-29 12:00:00+02:00,0.1662515043682702
2024-06-29 13:00:00+02:00,0.15897167996539363
2024-06-29 14:00:00+02:00,0.16888362690179654
2024-06-29 15:00:00+02:00,0.1637263920265976
2024-06-29 16:00:00+02:00,0.27240622909625045
2024-06-29 17:00:00+02:00,0.2727436466885789
2024-06-29 18:00:00+02:00,0.2660149538031394
2024-06-29 19:00:00+02:00,0.26067139568299974
2024-06-29 20:00:00+02:00,0.2646259866645745
2024-06-29 21:00:00+02:00,0.20615261428693182
2024-06-29 22:00:00+02:00,0.20450341985160245
2024-06-29 23:00:00+02:00,0.19626539316011016
2024-06-30 00:00:00+02:00,0.1244916183648193
2024-06-30 01:00:00+02:00,0.1311830293861793
2024-06-30 02:00:00+02:00,0.12515795063623208
2024-06-30 03:00:00+02:00,0.11950370064934614
2024-06-30 04:00:00+02:00,0.13232771546298083
2024-06-30 05:00:00+02:00,0.1283858928895697
2024-06-30 06:00:00+02:00,0.14941830142498225
2024-06-30 07:00:00+02:00,0.16043404947235063
2024-06-30 08:00:00+02:00,0.1627183510164217
2024-06-30 09:00:00+02:00,0.16440623413529395
2024-06-30 10:00:00+02:00,0.16276075594655817
2024-06-30 11:00:00+02:00,0.1588212910137819
2024-06-30 12:00:00+02:00,0.16142120477985006
2024-06-30 13:00:00+02:00,0.163474001589718
2024-06-30 14:00:00+02:00,0.16065997957192993
2024-06-30 15:00:00+02:00,0.16014049640146896
2024-06-30 16:00:00+02:00,0.2762604196933241
2024-06-30 17:00:00+02:00,0.26526696157365376
2024-06-30 18:00:00+02:00,0.26825268264445046
2024-06-30 19:00:00+02:00,0.2598436549347546
2024-06-30 20:00:00+02:00,0.27270484981725707
2024-06-30 21:00:00+02:00,0.20214132229923443
2024-06-30 22:00:00+02:00,0.20074243416298293
2024-06-30 23:00:00+02:00,0.20258836243730616
2024-07-01 00:00:00+02:00,0.1422035337238178
2024-07-01 01:00:00+02:00,0.14171257695476708
2024-07-01 02:00:00+02:00,0.14236973533494007
2024-07-01 03:00:00+02:00,0.13866345784023362
2024-07-01 04:00:00+02:00,0.145941639312982
2024-07-01 05:00:00+02:00,0.13825713967492922
2024-07-01 06:00:00+02:00,0.17268824037422403
2024-07-01 07:00:00+02:00,0.18424891806809224
2024-07-01 08:00:00+02:00,0.1892535138997574
2024-07-01 09:00:00+02:00,0.17519924440354684
2024-07-01 10:00:00+02:00,0.17949184435203572
2024-07-01 11:00:00+02:00,0.17657278994640985
2024-07-01 12:00:00+02:00,0.17809708374936242
2024-07-01 13:00:00+02:00,0.1802304648588983
2024-07-01 14:00:00+02:00,0.17379095773609415
2024-07-01 15:00:00+02:00,0.17861173164366356
2024-07-01 16:00:00+02:00,0.2926701630680881
2024-07-01 17:00:00+02:00,0.2971588618102926
2024-07-01 18:00:00+02:00,0.29406965173006755
2024-07-01 19:00:00+02:00,0.29470469650269926
2024-07-01 20:00:00+02:00,0.291400446596709
2024-07-01 21:00:00+02:00,0.22609677294366318
2024-07-01 22:00:00+02:00,0.22254529542369775
2024-07-01 23:00:00+02:00,0.21041267978271752
2024-07-02 00:00:00+02:00,0.140628651105467
2024-07-02 01:00:00+02:00,0.1393394756835435
2024-07-02 02:00:00+02:00,0.14320211325221643
2024-07-02 03:00:00+02:00,0.1405245005857652
2024-07-02 04:00:00+02:00,0.13732165313419445
2024-07-02 05:00:00+02:00,0.14180797527454744
2024-07-02 06:00:00+02:00,0.18652000022565068
2024-07-02 07:00:00+02:00,0.1847354048156462
2024-07-02 08:00:00+02:00,0.17648132382096504
2024-07-02 09:00:00+02:00,0.17367289264476973
2024-07-02 10:00:00+02:00,0.17688362768731322
2024-07-02 11:00:00+02:00,0.18020662989673622
2024-07-02 12:00:00+02:00,0.1683748461268058
2024-07-02 13:00:00+02:00,0.17890604168033727
2024-07-02 14:00:00+02:00,0.17377044526373467
2024-07-02 15:00:00+02:00,0.17633866322648273
2024-07-02 16:00:00+02:00,0.2972787050857134
2024-07-02 17:00:00+02:00,0.2984184992181542
2024-07-02 18:00:00+02:00,0.30205815268187064
2024-07-02 19:00:00+02:00,0.3052125668472134
2024-07-02 20:00:00+02:00,0.2993573266852798
2024-07-02 21:00:00+02:00,0.22683231735274842
2024-07-02 22:00:00+02:00,0.21667402663256694
2024-07-02 23:00:00+02:00,0.2217575503504651
2024-07-03 00:00:00+02:00,0.14451735090825907
2024-07-03 01:00:00+02:00,0.1404700614888044
2024-07-03 02:00:00+02:00,0.13628250375323098
2024-07-03 03:00:00+02:00,0.13539137311870791
2024-07-03 04:00:00+02:00,0.13771137087166332
2024-07-03 05:00:00+02:00,0.14110097561735027
2024-07-03 06:00:00+02:00,0.17495190908230632
2024-07-03 07:00:00+02:00,0.17895412212564143
2024-07-03 08:00:00+02:00,0.1792038749504276
2024-07-03 09:00:00+02:00,0.18270422792342902
2024-07-03 10:00:00+02:00,0.1810732956125317
2024-07-03 11:00:00+02:00,0.1817768635451996
2024-07-03 12:00:00+02:00,0.1767308569529083
2024-07-03 13:00:00+02:00,0.17935193183153614
2024-07-03 14:00:00+02:00,0.18391987735030665
2024-07-03 15:00:00+02:00,0.18746715572610378
2024-07-03 16:00:00+02:00,0.2937046723394794
2024-07-03 17:00:00+02:00,0.3075696188736953
2024-07-03 18:00:00+02:00,0.3067293771189115
2024-07-03 19:00:00+02:00,0.3039065570035021
2024-07-03 20:00:00+02:00,0.3013222781516465
2024-07-03 21:00:00+02:00,0.21843038592731787
2024-07-03 22:00:00+02:00,0.2272901034176848
2024-07-03 23:00:00+02:00,0.22980129158224982
2024-07-04 00:00:00+02:00,0.14900817434933064
2024-07-04 01:00:00+02:00,0.14657551882367187
2024-07-04 02:00:00+02:00,0.1417869020532948
2024-07-04 03:00:00+02:00,0.13395840683858914
2024-07-04 04:00:00+02:00,0.1399777293343996
2024-07-04 05:00:00+02:00,0.14328237467538169
2024-07-04 06:00:00+02:00,0.17355819268125222
2024-07-04 07:00:00+02:00,0.18197561030091003
2024-07-04 08:00:00+02:00,0.18214931847411114
2024-07-04 09:00:00+02:00,0.18348021361981434
2024-07-04 10:00:00+02:00,0.17407941016621406
2024-07-04 11:00:00+02:00,0.17669148713980481
2024-07-04 12:00:00+02:00,0.1778178237642839
2024-07-04 13:00:00+02:00,0.17415099046113566
2024-07-04 14:00:00+02:00,0.18869683938565066
2024-07-04 15:00:00+02:00,0.17752044635778924
2024-07-04 16:00:00+02:00,0.301644848147301
2024-07-04 17:00:00+02:00,0.2987071372726304
2024-07-04 18:00:00+02:00,0.3079173643940106
2024-07-04 19:00:00+02:00,0.3066018049354092
2024-07-04 20:00:00+02:00,0.30316676311412455
2024-07-04 21:00:00+02:00,0.20898245059676673
2024-07-04 22:00:00+02:00,0.22026014487129944
2024-07-04 23:00:00+02:00,0.22341843095388267
2024-07-05 00:00:00+02:00,0.14501980787921087
2024-07-05 01:00:00+02:00,0.13691046477646202
2024-07-05 02:00:00+02:00,0.14911005681664163
2024-07-05 03:00:00+02:00,0.13339784514993355
2024-07-05 04:00:00+02:00,0.13669235989092393
2024-07-05 05:00:00+02:00,0.14467524994057013
2024-07-05 06:00:00+02:00,0.18024527306912655
2024-07-05 07:00:00+02:00,0.19001196291822628
2024-07-05 08:00:00+02:00,0.18094259596256232
2024-07-05 09:00:00+02:00,0.17683402954903887
2024-07-05 10:00:00+02:00,0.17811218247383595
2024-07-05 11:00:00+02:00,0.174544269411904
2024-07-05 12:00:00+02:00,0.17361159916806695
2024-07-05 13:00:00+02:00,0.18315205745384117
2024-07-05 14:00:00+02:00,0.182905829062064
2024-07-05 15:00:00+02:00,0.18647279409720557
2024-07-05 16:00:00+02:00,0.2962269710437003
2024-07-05 17:00:00+02:00,0.30844553726221835
2024-07-05 18:00:00+02:00,0.2985630614609567
2024-07-05 19:00:00+02:00,0.3078720413942229
2024-07-05 20:00:00+02:00,0.297836070764087
2024-07-05 21:00:00+02:00,0.21632258353828862
2024-07-05 22:00:00+02:00,0.22124892685779335
2024-07-05 23:00:00+02:00,0.22515726542434736
2024-07-06 00:00:00+02:00,0.12680504788357674
2024-07-06 01:00:00+02:00,0.12307235587938334
2024-07-06 02:00:00+02:00,0.11929390142961668
2024-07-06 03:00:00+02:00,0.11899239892541288
2024-07-06 04:00:00+02:00,0.12851341424937435
2024-07-06 05:00:00+02:00,0.13094856516642905
2024-07-06 06:00:00+02:00,0.16117852703687355
2024-07-06 07:00:00+02:00,0.15662817570885784
2024-07-06 08:00:00+02:00,0.16636521076310853
2024-07-06 09:00:00+02:00,0.15559803027642713
2024-07-06 10:00:00+02:00,0.15843465952470365
2024-07-06 11:00:00+02:00,0.1651050892677005
2024-07-06 12:00:00+02:00,0.15074929413212704
2024-07-06 13:00:00+02:00,0.16393184798783153
2024-07-06 14:00:00+02:00,0.1590917958179525
2024-07-06 15:00:00+02:00,0.16254639848738908
2024-07-06 16:00:00+02:00,0.2696214923688959
2024-07-06 17:00:00+02:00,0.2710105719752198
2024-07-06 18:00:00+02:00,0.2734708596835351
2024-07-06 19:00:00+02:00,0.26620815124550795
2024-07-06 20:00:00+02:00,0.2771049101115596
2024-07-06 21:00:00+02:00,0.20163046894473882
2024-07-06 22:00:00+02:00,0.20221866331151636
2024-07-06 23:00:00+02:00,0.20382431990555516
2024-07-07 00:00:00+02:00,0.12993794110852938
2024-07-07 01:00:00+02:00,0.130220393402893
2024-07-07 02:00:00+02:00,0.12637796805371446
2024-07-07 03:00:00+02:00,0.11886613074505137
2024-07-07 04:00:00+02:00,0.12532477449981497
2024-07-07 05:00:00+02:00,0.1221524267991165
2024-07-07 06:00:00+02:00,0.15488629115742295
2024-07-07 07:00:00+02:00,0.16329226395456495
2024-07-07 08:00:00+02:00,0.1591572527292618
2024-07-07 09:00:00+02:00,0.1568509778099427
2024-07-07 10:00:00+02:00,0.15678499459964218
2024-07-07 11:00:00+02:00,0.16334208539854458
2024-07-07 12:00:00+02:00,0.16379335974585174
2024-07-07 13:00:00+02:00,0.16861228734883418
2024-07-07 14:00:00+02:00,0.16193042665737953
2024-07-07 15:00:00+02:00,0.1672091987960641
2024-07-07 16:00:00+02:00,0.27701132413386265
2024-07-07 17:00:00+02:00,0.2757508281807485
2024-07-07 18:00:00+02:00,0.25817348046861516
2024-07-07 19:00:00+02:00,0.2761434185960171
2024-07-07 20:00:00+02:00,0.27169810004124323
2024-07-07 21:00:00+02:00,0.20011885676426674
2024-07-07 22:00:00+02:00,0.1998561370886813
2024-07-07 23:00:00+02:00,0.19991378580135383
2024-07-08 00:00:00+02:00,0.1415970711012619
2024-07-08 01:00:00+02:00,0.1382054334573069
2024-07-08 02:00:00+02:00,0.13049182350812005
2024-07-08 03:00:00+02:00,0.1394554263604629
2024-07-08 04:00:00+02:00,0.13598134075739662
2024-07-08 05:00:00+02:00,0.14540081706268945
2024-07-08 06:00:00+02:00,0.17855616747002312
2024-07-08 07:00:00+02:00,0.18041737678053504
2024-07-08 08:00:00+02:00,0.17575197022194927
2024-07-08 09:00:00+02:00,0.17744688766050937
2024-07-08 10:00:00+02:00,0.17994233469156706
2024-07-08 11:00:00+02:00,0.17257312407868228
2024-07-08 12:00:00+02:00,0.18150342557147303
2024-07-08 13:00:00+02:00,0.17946963873276123
2024-07-08 14:00:00+02:00,0.1740714009749738
2024-07-08 15:00:00+02:00,0.16800883567301114
2024-07-08 16:00:00+02:00,0.30256526066940154
2024-07-08 17:00:00+02:00,0.2985120798052833
2024-07-08 18:00:00+02:00,0.29734995793390917
2024-07-08 19:00:00+02:00,0.29881922685073525
2024-07-08 20:00:00+02:00,0.3090823797044057
2024-07-08 21:00:00+02:00,0.21975099515470178
2024-07-08 22:00:00+02:00,0.2204330963149427
2024-07-08 23:00:00+02:00,0.212564635651623
2024-07-09 00:00:00+02:00,0.14823669533178052
2024-07-09 01:00:00+02:00,0.14458743991722148
2024-07-09 02:00:00+02:00,0.14533467433502592
2024-07-09 03:00:00+02:00,0.1402383636560584
2024-07-09 04:00:00+02:00,0.144583273944123
2024-07-09 05:00:00+02:00,0.14185473417547206
2024-07-09 06:00:00+02:00,0.18306594538929502
2024-07-09 07:00:00+02:00,0.17923903520795853
2024-07-09 08:00:00+02:00,0.1726305602597902
2024-07-09 09:00:00+02:00,0.1851442717390159
2024-07-09 10:00:00+02:00,0.17032520181695146
2024-07-09 11:00:00+02:00,0.17880031664370982
2024-07-09 12:00:00+02:00,0.1789773875580017
2024-07-09 13:00:00+02:00,0.17478569929507748
2024-07-09 14:00:00+02:00,0.1830656156816829
2024-07-09 15:00:00+02:00,0.17899835149295215
2024-07-09 16:00:00+02:00,0.29781565837201357
2024-07-09 17:00:00+02:00,0.3025992086548882
2024-07-09 18:00:00+02:00,0.29761710479720793
2024-07-09 19:00:00+02:00,0.30694489987419155
2024-07-09 20:00:00+02:00,0.30175727538093655
2024-07-09 21:00:00+02:00,0.2176283350658278
2024-07-09 22:00:00+02:00,0.21027867512007228
2024-07-09 23:00:00+02:00,0.21346123401549427
2024-07-10 00:00:00+02:00,0.14543415392384182
2024-07-10 01:00:00+02:00,0.1397469796844433
2024-07-10 02:00:00+02:00,0.13858437467160234
2024-07-10 03:00:00+02:00,0.1482162580712135
2024-07-10 04:00:00+02:00,0.13358675377963053
2024-07-10 05:00:00+02:00,0.1370717110007932
2024-07-10 06:00:00+02:00,0.17763706161620757
2024-07-10 07:00:00+02:00,0.1829316864076565
2024-07-10 08:00:00+02:00,0.17668232400847975
2024-07-10 09:00:00+02:00,0.17693291075692985
2024-07-10 10:00:00+02:00,0.17197425301557442
2024-07-10 11:00:00+02:00,0.18364674702008926
2024-07-10 12:00:00+02:00,0.1840306967925751
2024-07-10 13:00:00+02:00,0.17761811626299417
2024-07-10 14:00:00+02:00,0.18081669972770648
2024-07-10 15:00:00+02:00,0.17353676938620327
2024-07-10 16:00:00+02:00,0.2976409342262955
2024-07-10 17:00:00+02:00,0.3068897547636126
2024-07-10 18:00:00+02:00,0.30067865367033564
2024-07-10 19:00:00+02:00,0.3115518174339794
2024-07-10 20:00:00+02:00,0.2960640362892142
2024-07-10 21:00:00+02:00,0.22290142208362154
2024-07-10 22:00:00+02:00,0.21902247086083448
2024-07-10 23:00:00+02:00,0.22282908923414046
2024-07-11 00:00:00+02:00,0.13996394320170624
2024-07-11 01:00:00+02:00,0.1371940094479542
2024-07-11 02:00:00+02:00,0.1356619161783915
2024-07-11 03:00:00+02:00,0.15533018369524448
2024-07-11 04:00:00+02:00,0.13961327470137894
2024-07-11 05:00:00+02:00,0.12991669654883378
2024-07-11 06:00:00+02:00,0.17675699696048333
2024-07-11 07:00:00+02:00,0.18339019863561998
2024-07-11 08:00:00+02:00,0.17749995783407624
2024-07-11 09:00:00+02:00,0.18680223101242627
2024-07-11 10:00:00+02:00,0.18501199136421978
2024-07-11 11:00:00+02:00,0.17923830682087882
2024-07-11 12:00:00+02:00,0.17763892028611977
2024-07-11 13:00:00+02:00,0.17497599496486152
2024-07-11 14:00:00+02:00,0.17650016728843337
2024-07-11 15:00:00+02:00,0.17263428462667188
2024-07-11 16:00:00+02:00,0.3060219814576654
2024-07-11 17:00:00+02:00,0.3079535039356303
2024-07-11 18:00:00+02:00,0.29371930965136134
2024-07-11 19:00:00+02:00,0.2940915851215677
2024-07-11 20:00:00+02:00,0.2911574407145654
2024-07-11 21:00:00+02:00,0.21518072884633913
2024-07-11 22:00:00+02:00,0.20446831599358353
2024-07-11 23:00:00+02:00,0.2142886052168404
2024-07-12 00:00:00+02:00,0.14648457699900264
2024-07-12 01:00:00+02:00,0.1382716373526777
2024-07-12 02:00:00+02:00,0.14427292117426704
2024-07-12 03:00:00+02:00,0.1375551546807898
2024-07-12 04:00:00+02:00,0.14880333648496563
2024-07-12 05:00:00+02:00,0.1409960899150693
2024-07-12 06:00:00+02:00,0.1780899885392826
2024-07-12 07:00:00+02:00,0.1927621201268554
2024-07-12 08:00:00+02:00,0.1783776407185728
2024-07-12 09:00:00+02:00,0.1738938832513693
2024-07-12 10:00:00+02:00,0.18100955000980054
2024-07-12 11:00:00+02:00,0.1798058248072096
2024-07-12 12:00:00+02:00,0.1853316227658313
2024-07-12 13:00:00+02:00,0.17539183037751094
2024-07-12 14:00:00+02:00,0.1840235846573975
2024-07-12 15:00:00+02:00,0.18426374235287146
2024-07-12 16:00:00+02:00,0.29666156354032464
2024-07-12 17:00:00+02:00,0.30081622002861336
2024-07-12 18:00:00+02:00,0.2958462402157283
2024-07-12 19:00:00+02:00,0.31172904036920335
2024-07-12 20:00:00+02:00,0.29647930218859914
2024-07-12 21:00:00+02:00,0.21773462778165642
2024-07-12 22:00:00+02:00,0.21467080989018314
2024-07-12 23:00:00+02:00,0.21826939362413414
2024-07-13 00:00:00+02:00,0.1259706198665155
2024-07-13 01:00:00+02:00,0.12983894567672347
2024-07-13 02:00:00+02:00,0.12294756676967153
2024-07-13 03:00:00+02:00,0.1250711302066421
2024-07-13 04:00:00+02:00,0.11891755316792982
2024-07-13 05:00:00+02:00,0.12186298886616925
2024-07-13 06:00:00+02:00,0.17577903779137977
2024-07-13 07:00:00+02:00,0.16720621595847399
2024-07-13 08:00:00+02:00,0.15809287979161343
2024-07-13 09:00:00+02:00,0.15531301379235854
2024-07-13 10:00:00+02:00,0.1571220858470017
2024-07-13 11:00:00+02:00,0.16189154570243133
2024-07-13 12:00:00+02:00,0.16217363894179596
2024-07-13 13:00:00+02:00,0.15827819699534573
2024-07-13 14:00:00+02:00,0.15556712766631178
2024-07-13 15:00:00+02:00,0.16911189252624223
2024-07-13 16:00:00+02:00,0.2722584272564755
2024-07-13 17:00:00+02:00,0.26812715990216035
2024-07-13 18:00:00+02:00,0.2688966939609196
2024-07-13 19:00:00+02:00,0.26735234770437166
2024-07-13 20:00:00+02:00,0.25531977276991447
2024-07-13 21:00:00+02:00,0.19857830913546315
2024-07-13 22:00:00+02:00,0.19264727795152117
2024-07-13 23:00:00+02:00,0.19298657850483592
2024-07-14 00:00:00+02:00,0.12279868797304816
2024-07-14 01:00:00+02:00,0.12966150857355652
2024-07-14 02:00:00+02:00,0.12014734595796162
2024-07-14 03:00:00+02:00,0.11882859270162942
2024-07-14 04:00:00+02:00,0.1291992603758619
2024-07-14 05:00:00+02:00,0.1297718445231978
2024-07-14 06:00:00+02:00,0.15720533146102889
2024-07-14 07:00:00+02:00,0.1648119883864648
2024-07-14 08:00:00+02:00,0.16054183784792625
2024-07-14 09:00:00+02:00,0.1635064608827678
2024-07-14 10:00:00+02:00,0.15569519859967235
2024-07-14 11:00:00+02:00,0.16616447224680417
2024-07-14 12:00:00+02:00,0.1680162947705825
2024-07-14 13:00:00+02:00,0.16518536617813093
2024-07-14 14:00:00+02:00,0.16479169980847572
2024-07-14 15:00:00+02:00,0.14313862421938633
2024-07-14 16:00:00+02:00,0.27130314874533473
2024-07-14 17:00:00+02:00,0.2698727734165373
2024-07-14 18:00:00+02:00,0.26926477246576835
2024-07-14 19:00:00+02:00,0.26684711005014494
2024-07-14 20:00:00+02:00,0.2702768248745678
2024-07-14 21:00:00+02:00,0.20006058702564167
2024-07-14 22:00:00+02:00,0.1966810591972969
2024-07-14 23:00:00+02:00,0.19568337930145066
2024-07-15 00:00:00+02:00,0.14614876905469637
2024-07-15 01:00:00+02:00,0.1344731644636544
2024-07-15 02:00:00+02:00,0.1451507759891194
2024-07-15 03:00:00+02:00,0.14088406231865264
2024-07-15 04:00:00+02:00,0.13597847177358788
2024-07-15 05:00:00+02:00,0.13855009051965345
2024-07-15 06:00:00+02:00,0.175400031985939
2024-07-15 07:00:00+02:00,0.1833753225920472
2024-07-15 08:00:00+02:00,0.18173950880985235
2024-07-15 09:00:00+02:00,0.1772160191242341
2024-07-15 10:00:00+02:00,0.17448890850472887
2024-07-15 11:00:00+02:00,0.18150858046750534
2024-07-15 12:00:00+02:00,0.18478692803420965
2024-07-15 13:00:00+02:00,0.1794308182530906
2024-07-15 14:00:00+02:00,0.18209176250444611
2024-07-15 15:00:00+02:00,0.1781198642472513
2024-07-15 16:00:00+02:00,0.30033784603004715
2024-07-15 17:00:00+02:00,0.29854358544303156
2024-07-15 18:00:00+02:00,0.3014702107148749
2024-07-15 19:00:00+02:00,0.2924511374348214
